Jenis_Rumah,Lokasi,KT,KM,Garasi_Null,Garasi,LT,LB,Harga,Harga_New,Juta
Rumah,"Ngaliyan, Semarang",3,1,2,2,127,55,400,0.4,
Rumah,"Ngaliyan, Semarang",2,1,,1,60,60,400,0.4,
Rumah,"Pedurungan, Semarang",2,1,1,1,60,60,400,0.4,
Rumah,"Tembalang, Semarang",2,1,1,1,72,60,400,0.4,
Rumah,"Pedurungan, Semarang",2,1,1,1,77,60,400,0.4,
Rumah,"Pedurungan, Semarang",2,1,1,1,78,60,400,0.4,
Rumah,"Semarang Timur, Semarang",3,1,1,1,85,60,400,0.4,
Rumah,"Genuk, Semarang",3,1,1,1,85,60,400,0.4,
Rumah,"Pedurungan, Semarang",2,1,,1,154,60,400,0.4,
Rumah,"Tembalang, Semarang",2,1,1,1,72,65,400,0.4,
Rumah,"Mijen, Semarang",2,1,,1,72,70,400,0.4,
Rumah,"Tembalang, Semarang",2,1,,1,72,72,400,0.4,
Rumah,"Banyumanik, Semarang",2,1,1,1,80,72,400,0.4,
Rumah,"Tembalang, Semarang",2,1,1,1,84,72,400,0.4,
Rumah,"Pedurungan, Semarang",2,1,,1,73,73,400,0.4,
Rumah,"Tembalang, Semarang",2,1,1,1,80,76,400,0.4,
Rumah,"Semarang Barat, Semarang",2,1,1,1,78,78,400,0.4,
Rumah,"Semarang Utara, Semarang",2,1,,1,78,78,400,0.4,
Rumah,"Semarang Tengah, Semarang",2,2,,1,84,80,400,0.4,
Rumah,"Tembalang, Semarang",2,2,,1,90,80,400,0.4,
Rumah,"Pedurungan, Semarang",2,1,,1,84,84,400,0.4,
Rumah,"Tembalang, Semarang",4,2,,1,118,84,400,0.4,
Rumah,"Semarang Utara, Semarang",2,1,,1,96,90,400,0.4,
Rumah,"Pedurungan, Semarang",4,3,,1,118,90,400,0.4,
Rumah,"Pedurungan, Semarang",3,3,1,1,92,92,400,0.4,
Rumah,"Gunung Pati, Semarang",3,2,1,1,126,98,400,0.4,
Rumah,"Pedurungan, Semarang",2,2,,1,65,100,400,0.4,
Rumah,"Semarang Utara, Semarang",2,1,,1,100,100,400,0.4,
Rumah,"Semarang Barat, Semarang",3,1,,1,100,100,400,0.4,
Rumah,"Tembalang, Semarang",3,2,,1,120,100,400,0.4,
Rumah,"Gunung Pati, Semarang",3,2,1,1,130,100,400,0.4,
Rumah,"Ngaliyan, Semarang",4,2,1,1,60,110,400,0.4,
Rumah,"Genuk, Semarang",4,2,1,1,87,114,400,0.4,
Rumah,"Ngaliyan, Semarang",2,1,1,1,45,120,400,0.4,
Rumah,"Mijen, Semarang",2,1,1,1,45,120,400,0.4,
Rumah,"Ngaliyan, Semarang",3,1,,1,60,120,400,0.4,
Rumah,"Semarang Tengah, Semarang",2,2,,1,60,120,400,0.4,
Rumah,"Tembalang, Semarang",5,2,1,1,70,140,400,0.4,
Rumah,"Gunung Pati, Semarang",2,2,1,1,144,144,400,0.4,
Rumah,"Candisari, Semarang",2,2,1,1,218,218,400,0.4,
Rumah,"Pedurungan, Semarang",4,1,1,1,77,105,405,0.405,
Rumah,"Tembalang, Semarang",2,1,1,1,60,60,410,0.41,
Rumah,"Semarang Timur, Semarang",2,1,1,1,80,70,410,0.41,
Rumah,"Banyumanik, Semarang",2,1,1,1,77,77,410,0.41,
Rumah,"Mijen, Semarang",2,1,1,1,86,43,411,0.411,
Rumah,"Pedurungan, Semarang",2,1,2,2,66,36,412,0.412,
Rumah,"Semarang Barat, Semarang",2,1,2,2,158,45,415,0.415,
Rumah,"Gunung Pati, Semarang",3,1,4,4,155,50,415,0.415,
Rumah,"Semarang Utara, Semarang",2,1,,1,96,62,415,0.415,
Rumah,"Semarang Utara, Semarang",2,1,,1,96,70,415,0.415,
Rumah,"Tembalang, Semarang",2,1,1,1,84,84,415,0.415,
Rumah,"Tembalang, Semarang",2,1,1,1,66,36,417,0.417,
Rumah,"Banyumanik, Semarang",2,1,1,1,66,40,420,0.42,
Rumah,"Tembalang, Semarang",2,1,2,2,66,40,420,0.42,
Rumah,"Tembalang, Semarang",2,1,1,1,60,44,420,0.42,
Rumah,"Banyumanik, Semarang",2,1,1,1,66,44,420,0.42,
Rumah,"Tembalang, Semarang",2,1,,1,66,44,420,0.42,
Rumah,"Banyumanik, Semarang",2,1,2,2,66,44,420,0.42,
Rumah,"Tembalang, Semarang",2,1,2,2,66,44,420,0.42,
Rumah,"Banyumanik, Semarang",2,1,2,2,68,44,420,0.42,
Rumah,"Banyumanik, Semarang",2,1,2,2,72,44,420,0.42,
Rumah,"Pedurungan, Semarang",2,1,1,1,65,45,420,0.42,
Rumah,"Banyumanik, Semarang",2,1,1,1,66,45,420,0.42,
Rumah,"Pedurungan, Semarang",2,1,1,1,77,45,420,0.42,
Rumah,"Semarang Timur, Semarang",2,1,,1,85,50,420,0.42,
Rumah,"Tembalang, Semarang",2,1,1,1,64,60,420,0.42,
Rumah,"Gunung Pati, Semarang",3,1,1,1,120,66,420,0.42,
Rumah,"Pedurungan, Semarang",2,1,1,1,72,72,420,0.42,
Rumah,"Mijen, Semarang",2,1,1,1,121,45,422,0.422,
Rumah,"Pedurungan, Semarang",2,1,,1,72,36,425,0.425,
Rumah,"Semarang Selatan, Semarang",2,1,,1,72,36,425,0.425,
Rumah,"Gayamsari, Semarang",2,1,1,1,87,36,425,0.425,
Rumah,"Banyumanik, Semarang",2,1,1,1,66,45,425,0.425,
Rumah,"Pedurungan, Semarang",2,1,1,1,84,45,425,0.425,
Rumah,"Pedurungan, Semarang",2,2,1,1,105,50,425,0.425,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,50,425,0.425,
Rumah,"Banyumanik, Semarang",3,1,1,1,72,60,425,0.425,
Rumah,"Tembalang, Semarang",2,1,1,1,75,60,425,0.425,
Rumah,"Semarang Timur, Semarang",2,2,,1,84,60,425,0.425,
Rumah,"Pedurungan, Semarang",2,1,1,1,83,61,425,0.425,
Rumah,"Tembalang, Semarang",2,1,2,2,92,65,425,0.425,
Rumah,"Pedurungan, Semarang",2,1,,1,64,66,425,0.425,
Rumah,"Ngaliyan, Semarang",2,1,1,1,66,66,425,0.425,
Rumah,"Gunung Pati, Semarang",2,1,1,1,72,72,425,0.425,
Rumah,"Mijen, Semarang",2,1,1,1,72,72,425,0.425,
Rumah,"Semarang Timur, Semarang",2,1,,1,72,72,425,0.425,
Rumah,"Mijen, Semarang",3,1,1,1,130,72,425,0.425,
Rumah,"Ngaliyan, Semarang",2,1,,1,93,80,425,0.425,
Rumah,"Tembalang, Semarang",2,1,1,1,84,84,425,0.425,
Rumah,"Tembalang, Semarang",3,1,1,1,84,84,425,0.425,
Rumah,"Pedurungan, Semarang",2,1,1,1,85,85,425,0.425,
Rumah,"Banyumanik, Semarang",2,1,1,1,89,89,425,0.425,
Rumah,"Gunung Pati, Semarang",5,2,,1,90,90,425,0.425,
Rumah,"Pedurungan, Semarang",3,2,1,1,60,100,425,0.425,
Rumah,"Gunung Pati, Semarang",2,1,1,1,100,100,425,0.425,
Rumah,"Gunung Pati, Semarang",3,2,1,1,122,100,425,0.425,
Rumah,"Banyumanik, Semarang",3,1,1,1,75,120,425,0.425,
Rumah,"Tembalang, Semarang",2,1,1,1,50,36,427,0.427,
Rumah,"Banyumanik, Semarang",2,1,1,1,120,36,427,0.427,
Rumah,"Pedurungan, Semarang",2,1,,1,48,74,427,0.427,
Rumah,"Semarang Timur, Semarang",3,1,1,1,84,84,429,0.429,
Rumah,"Tembalang, Semarang",2,1,,1,72,36,430,0.43,
Rumah,"Tembalang, Semarang",2,1,1,1,90,36,430,0.43,
Rumah,"Gunung Pati, Semarang",2,1,1,1,126,36,430,0.43,
Rumah,"Tembalang, Semarang",2,1,1,1,70,40,430,0.43,
Rumah,"Pedurungan, Semarang",3,1,1,1,80,45,430,0.43,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,45,430,0.43,
Rumah,"Banyumanik, Semarang",3,1,1,1,70,60,430,0.43,
Rumah,"Tembalang, Semarang",2,2,,1,70,60,430,0.43,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,60,430,0.43,
Rumah,"Semarang Timur, Semarang",2,1,1,1,65,65,430,0.43,
Rumah,"Pedurungan, Semarang",2,1,1,1,137,72,430,0.43,
Rumah,"Pedurungan, Semarang",3,2,1,1,83,75,430,0.43,
Rumah,"Gunung Pati, Semarang",2,1,1,1,78,78,430,0.43,
Rumah,"Genuk, Semarang",2,1,,1,81,80,430,0.43,
Rumah,"Gunung Pati, Semarang",2,1,1,1,122,45,432,0.432,
Rumah,"Tembalang, Semarang",2,1,1,1,69,50,432,0.432,
Rumah,"Mijen, Semarang",2,1,1,1,127,45,434,0.434,
Rumah,"Banyumanik, Semarang",2,1,1,1,60,36,435,0.435,
Rumah,"Semarang Timur, Semarang",2,1,1,1,200,36,435,0.435,
Rumah,"Semarang Selatan, Semarang",2,1,1,1,93,40,435,0.435,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,50,435,0.435,
Rumah,"Gunung Pati, Semarang",2,1,2,2,120,50,435,0.435,
Rumah,"Pedurungan, Semarang",3,1,1,1,70,60,435,0.435,
Rumah,"Semarang Timur, Semarang",3,1,1,1,70,60,435,0.435,
Rumah,"Semarang Timur, Semarang",3,1,1,1,70,65,435,0.435,
Rumah,"Banyumanik, Semarang",3,1,,1,68,68,435,0.435,
Rumah,"Pedurungan, Semarang",2,1,1,1,70,70,435,0.435,
Rumah,"Semarang Barat, Semarang",3,1,1,1,118,90,435,0.435,
Rumah,"Semarang Barat, Semarang",3,1,,1,90,118,435,0.435,
Rumah,"Tembalang, Semarang",2,1,1,1,52,30,440,0.44,
Rumah,"Semarang Barat, Semarang",2,1,1,1,60,40,440,0.44,
Rumah,"Semarang Timur, Semarang",2,1,1,1,66,45,440,0.44,
Rumah,"Mijen, Semarang",2,1,2,2,121,45,440,0.44,
Rumah,"Banyumanik, Semarang",3,1,1,1,99,50,440,0.44,
Rumah,"Semarang Timur, Semarang",2,1,,1,74,74,440,0.44,
Rumah,"Banyumanik, Semarang",2,1,1,1,90,80,440,0.44,
Rumah,"Banyumanik, Semarang",2,1,1,1,100,86,440,0.44,
Rumah,"Tembalang, Semarang",3,1,,1,65,94,440,0.44,
Rumah,"Semarang Timur, Semarang",3,2,2,2,170,132,440,0.44,
Rumah,"Genuk, Semarang",3,2,2,2,170,132,440,0.44,
Rumah,"Banyumanik, Semarang",2,1,1,1,66,44,445,0.445,
Rumah,"Tembalang, Semarang",2,1,2,2,66,44,445,0.445,
Rumah,"Semarang Selatan, Semarang",2,1,2,2,66,44,445,0.445,
Rumah,"Banyumanik, Semarang",2,1,2,2,66,44,445,0.445,
Rumah,"Semarang Selatan, Semarang",2,1,1,1,66,44,445,0.445,
Rumah,"Banyumanik, Semarang",3,1,,1,66,44,445,0.445,
Rumah,"Semarang Selatan, Semarang",3,2,2,2,66,44,445,0.445,
Rumah,"Semarang Selatan, Semarang",3,2,2,2,72,44,445,0.445,
Rumah,"Semarang Selatan, Semarang",3,2,2,2,66,45,445,0.445,
Rumah,"Banyumanik, Semarang",3,2,2,2,66,45,445,0.445,
Rumah,"Pedurungan, Semarang",2,1,1,1,91,60,445,0.445,
Rumah,"Pedurungan, Semarang",2,1,1,1,106,60,445,0.445,
Rumah,"Semarang Utara, Semarang",2,1,1,1,89,89,445,0.445,
Rumah,"Banyumanik, Semarang",2,1,2,2,84,95,445,0.445,
Rumah,"Pedurungan, Semarang",4,1,,1,77,105,445,0.445,
Rumah,"Pedurungan, Semarang",2,1,1,1,50,125,445,0.445,
Rumah,"Pedurungan, Semarang",2,1,,1,72,45,449,0.449,
Rumah,"Pedurungan, Semarang",2,1,,1,45,72,449,0.449,
Rumah,"Tembalang, Semarang",3,2,,1,96,96,449,0.449,
Rumah,"Pedurungan, Semarang",3,2,1,1,140,120,449,0.449,
Rumah,"Tembalang, Semarang",2,1,1,1,60,30,450,0.45,
Rumah,"Tembalang, Semarang",2,1,1,1,62,30,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,,1,107,30,450,0.45,
Rumah,"Mijen, Semarang",2,1,1,1,120,30,450,0.45,
Rumah,"Tembalang, Semarang",2,1,,1,60,36,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,60,36,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,72,36,450,0.45,
Rumah,"Mijen, Semarang",2,1,1,1,72,36,450,0.45,
Rumah,"Semarang Selatan, Semarang",2,1,1,1,73,36,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,75,36,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,2,2,75,36,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,,1,80,36,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,72,38,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,73,38,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,75,38,450,0.45,
Rumah,"Tembalang, Semarang",4,4,,1,60,40,450,0.45,
Rumah,"Tembalang, Semarang",2,1,,1,77,40,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,74,42,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,87,43,450,0.45,
Rumah,"Tembalang, Semarang",2,1,1,1,66,45,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,72,45,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,80,45,450,0.45,
Rumah,"Semarang Selatan, Semarang",2,1,1,1,84,45,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,87,45,450,0.45,
Rumah,"Tembalang, Semarang",2,1,1,1,93,45,450,0.45,
Rumah,"Tembalang, Semarang",2,1,1,1,94,45,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,,1,96,45,450,0.45,
Rumah,"Tembalang, Semarang",3,2,1,1,110,45,450,0.45,
Rumah,"Mijen, Semarang",2,1,1,1,121,45,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,2,2,126,45,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,73,48,450,0.45,
Rumah,"Mijen, Semarang",2,1,,1,265,48,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,1,1,70,50,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,70,50,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,85,50,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,103,50,450,0.45,
Rumah,"Gunung Pati, Semarang",2,1,1,1,120,50,450,0.45,
Rumah,"Gunung Pati, Semarang",2,2,1,1,120,50,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,63,55,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,65,55,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,1,1,70,55,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,1,1,77,55,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,1,1,120,56,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,,1,60,60,450,0.45,
Rumah,"Tembalang, Semarang",3,2,,1,60,60,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,65,60,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,1,1,66,60,450,0.45,
Rumah,"Banyumanik, Semarang",3,2,1,1,66,60,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,70,60,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,72,60,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,1,1,72,60,450,0.45,
Rumah,"Gayamsari, Semarang",3,2,,1,72,60,450,0.45,
Rumah,"Pedurungan, Semarang",3,1,1,1,83,60,450,0.45,
Rumah,"Pedurungan, Semarang",3,1,2,2,83,60,450,0.45,
Rumah,"Gunung Pati, Semarang",2,1,1,1,85,60,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,85,60,450,0.45,
Rumah,"Tembalang, Semarang",2,1,,1,89,60,450,0.45,
Rumah,"Semarang Barat, Semarang",3,2,,1,90,60,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,100,60,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,106,60,450,0.45,
Rumah,"Tembalang, Semarang",2,1,1,1,108,60,450,0.45,
Rumah,"Gunung Pati, Semarang",3,1,1,1,120,60,450,0.45,
Rumah,"Gunung Pati, Semarang",3,2,1,1,120,60,450,0.45,
Rumah,"Mijen, Semarang",4,2,1,1,120,60,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,91,61,450,0.45,
Rumah,"Banyumanik, Semarang",2,2,,1,90,65,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,1,1,91,65,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,1,1,178,65,450,0.45,
Rumah,"Tembalang, Semarang",2,1,1,1,70,70,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,86,70,450,0.45,
Rumah,"Pedurungan, Semarang",2,2,1,1,97,70,450,0.45,
Rumah,"Semarang Timur, Semarang",3,2,,1,97,70,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,1,1,126,70,450,0.45,
Rumah,"Banyumanik, Semarang",2,1,,1,66,72,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,,1,72,72,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,1,1,72,72,450,0.45,
Rumah,"Tembalang, Semarang",2,1,1,1,84,72,450,0.45,
Rumah,"Tembalang, Semarang",3,1,1,1,63,75,450,0.45,
Rumah,"Tembalang, Semarang",2,1,,1,78,78,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,80,80,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,1,1,80,80,450,0.45,
Rumah,"Candisari, Semarang",2,1,,1,80,80,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,1,1,84,80,450,0.45,
Rumah,"Tembalang, Semarang",2,1,,1,88,80,450,0.45,
Rumah,"Mijen, Semarang",2,1,,1,120,80,450,0.45,
Rumah,"Mijen, Semarang",2,1,2,2,129,80,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,83,83,450,0.45,
Rumah,"Gunung Pati, Semarang",3,1,,1,83,83,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,84,84,450,0.45,
Rumah,"Pedurungan, Semarang",3,2,,1,90,90,450,0.45,
Rumah,"Banyumanik, Semarang",3,1,,1,91,90,450,0.45,
Rumah,"Gayamsari, Semarang",2,1,,1,96,90,450,0.45,
Rumah,"Semarang Timur, Semarang",3,2,,1,100,90,450,0.45,
Rumah,"Semarang Barat, Semarang",3,1,,1,112,90,450,0.45,
Rumah,"Pedurungan, Semarang",5,5,1,1,119,90,450,0.45,
Rumah,"Mijen, Semarang",2,2,,1,124,90,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,91,91,450,0.45,
Rumah,"Semarang Tengah, Semarang",2,1,1,1,47,94,450,0.45,
Rumah,"Semarang Utara, Semarang",2,1,,1,100,98,450,0.45,
Rumah,"Semarang Tengah, Semarang",2,1,,1,100,100,450,0.45,
Rumah,"Semarang Utara, Semarang",3,2,1,1,100,100,450,0.45,
Rumah,"Tembalang, Semarang",3,2,1,1,120,100,450,0.45,
Rumah,"Pedurungan, Semarang",3,1,1,1,160,100,450,0.45,
Rumah,"Semarang Barat, Semarang",3,2,1,1,82,110,450,0.45,
Rumah,"Semarang Tengah, Semarang",3,1,,1,90,110,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,2,2,110,110,450,0.45,
Rumah,"Semarang Barat, Semarang",2,1,,1,160,110,450,0.45,
Rumah,"Pedurungan, Semarang",2,2,,1,114,114,450,0.45,
Rumah,"Semarang Selatan, Semarang",3,1,,1,116,116,450,0.45,
Rumah,"Semarang Timur, Semarang",2,1,,1,60,120,450,0.45,
Rumah,"Pedurungan, Semarang",3,2,1,1,86,120,450,0.45,
Rumah,"Pedurungan, Semarang",2,1,1,1,140,120,450,0.45,
Rumah,"Ngaliyan, Semarang",4,2,1,1,144,120,450,0.45,
Rumah,"Mijen, Semarang",3,2,,1,84,125,450,0.45,
Rumah,"Mijen, Semarang",3,2,,1,153,143,450,0.45,
Rumah,"Pedurungan, Semarang",3,2,1,1,96,144,450,0.45,
Rumah,"Genuk, Semarang",3,2,1,1,153,153,450,0.45,
Rumah,"Gayamsari, Semarang",3,2,,1,96,168,450,0.45,
Rumah,"Gayamsari, Semarang",4,3,,1,96,168,450,0.45,
Rumah,"Pedurungan, Semarang",4,2,,1,62,180,450,0.45,
Rumah,"Ngaliyan, Semarang",2,1,2,2,120,45,451,0.451,
Rumah,"Pedurungan, Semarang",2,1,1,1,72,45,452,0.452,
Rumah,"Tembalang, Semarang",2,1,1,1,69,50,452,0.452,
Rumah,"Pedurungan, Semarang",2,1,1,1,70,50,452,0.452,
Rumah,"Pedurungan, Semarang",2,1,,1,75,50,452,0.452,
Rumah,"Tembalang, Semarang",2,1,2,2,75,45,455,0.455,
Rumah,"Semarang Timur, Semarang",2,1,1,1,90,45,455,0.455,
Rumah,"Pedurungan, Semarang",3,2,,1,65,100,455,0.455,
Rumah,"Semarang Timur, Semarang",2,2,1,1,80,150,455,0.455,
Rumah,"Semarang Selatan, Semarang",2,1,2,2,120,42,456,0.456,
Rumah,"Gunung Pati, Semarang",2,1,2,2,120,42,456,0.456,
Rumah,"Pedurungan, Semarang",2,1,1,1,96,80,459,0.459,
Rumah,"Tembalang, Semarang",3,2,,1,96,96,459,0.459,
Rumah,"Tembalang, Semarang",2,1,2,2,65,30,460,0.46,
Rumah,"Semarang Selatan, Semarang",3,2,2,2,72,44,460,0.46,
Rumah,"Semarang Timur, Semarang",2,1,1,1,74,45,460,0.46,
Rumah,"Tembalang, Semarang",3,1,,1,61,57,460,0.46,
Rumah,"Ngaliyan, Semarang",2,1,1,1,72,60,460,0.46,
Rumah,"Pedurungan, Semarang",2,1,1,1,92,60,460,0.46,
Rumah,"Pedurungan, Semarang",2,1,,1,137,72,460,0.46,
Rumah,"Pedurungan, Semarang",2,1,,1,90,80,460,0.46,
Rumah,"Gayamsari, Semarang",4,2,,1,84,84,460,0.46,
Rumah,"Banyumanik, Semarang",3,2,,1,105,90,460,0.46,
Rumah,"Tembalang, Semarang",3,2,,1,91,91,460,0.46,
Rumah,"Semarang Tengah, Semarang",3,2,,1,100,100,460,0.46,
Rumah,"Mijen, Semarang",3,2,1,1,60,120,460,0.46,
Rumah,"Banyumanik, Semarang",2,1,1,1,81,50,462,0.462,
Rumah,"Semarang Timur, Semarang",3,2,1,1,72,72,463,0.463,
Rumah,"Ngaliyan, Semarang",2,1,,1,120,36,465,0.465,
Rumah,"Mijen, Semarang",2,1,1,1,120,36,465,0.465,
Rumah,"Pedurungan, Semarang",2,1,1,1,100,40,465,0.465,
Rumah,"Pedurungan, Semarang",3,1,1,1,70,45,465,0.465,
Rumah,"Semarang Timur, Semarang",3,1,,1,78,45,465,0.465,
Rumah,"Mijen, Semarang",2,1,1,1,120,45,465,0.465,
Rumah,"Banyumanik, Semarang",2,1,1,1,72,50,465,0.465,
Rumah,"Semarang Barat, Semarang",2,1,2,2,127,55,465,0.465,
Rumah,"Tembalang, Semarang",2,2,,1,60,60,465,0.465,
Rumah,"Tembalang, Semarang",3,2,,1,60,60,465,0.465,
Rumah,"Banyumanik, Semarang",3,2,1,1,60,60,465,0.465,
Rumah,"Pedurungan, Semarang",3,1,1,1,78,60,465,0.465,
Rumah,"Pedurungan, Semarang",3,1,1,1,70,70,465,0.465,
Rumah,"Banyumanik, Semarang",2,1,,1,72,72,465,0.465,
Rumah,"Pedurungan, Semarang",3,1,1,1,78,78,465,0.465,
Rumah,"Pedurungan, Semarang",2,1,1,1,80,45,467,0.467,
Rumah,"Mijen, Semarang",2,1,1,1,125,45,467,0.467,
Rumah,"Tembalang, Semarang",2,1,1,1,60,30,470,0.47,
Rumah,"Tembalang, Semarang",2,1,,1,72,36,470,0.47,
Rumah,"Banyumanik, Semarang",2,1,1,1,72,36,470,0.47,
Rumah,"Mijen, Semarang",2,1,1,1,120,36,470,0.47,
Rumah,"Banyumanik, Semarang",2,1,1,1,75,38,470,0.47,
Rumah,"Semarang Timur, Semarang",2,1,,1,84,65,470,0.47,
Rumah,"Pedurungan, Semarang",3,1,1,1,120,65,470,0.47,
Rumah,"Pedurungan, Semarang",3,2,1,1,83,75,470,0.47,
Rumah,"Semarang Timur, Semarang",2,1,1,1,97,75,470,0.47,
Rumah,"Tembalang, Semarang",2,1,,1,92,92,470,0.47,
Rumah,"Semarang Utara, Semarang",3,1,,1,100,100,470,0.47,
Rumah,"Semarang Timur, Semarang",4,2,1,1,106,130,470,0.47,
Rumah,"Tembalang, Semarang",2,1,2,2,60,30,475,0.475,
Rumah,"Tembalang, Semarang",2,1,1,1,60,30,475,0.475,
Rumah,"Tembalang, Semarang",2,1,1,1,62,30,475,0.475,
Rumah,"Tembalang, Semarang",2,1,2,2,62,30,475,0.475,
Rumah,"Tembalang, Semarang",2,1,2,2,65,30,475,0.475,
Rumah,"Tembalang, Semarang",2,1,2,2,68,30,475,0.475,
Rumah,"Tembalang, Semarang",2,1,1,1,68,30,475,0.475,
Rumah,"Semarang Barat, Semarang",2,1,,1,120,32,475,0.475,
Rumah,"Semarang Barat, Semarang",2,1,,1,124,32,475,0.475,
Rumah,"Mijen, Semarang",2,1,,1,72,36,475,0.475,
Rumah,"Ngaliyan, Semarang",2,1,1,1,90,36,475,0.475,
Rumah,"Tembalang, Semarang",3,1,,1,90,40,475,0.475,
Rumah,"Banyumanik, Semarang",2,1,1,1,91,40,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,1,1,74,42,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,,1,74,45,475,0.475,
Rumah,"Semarang Timur, Semarang",2,1,1,1,78,45,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,1,1,89,45,475,0.475,
Rumah,"Semarang Timur, Semarang",2,1,,1,90,45,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,,1,73,48,475,0.475,
Rumah,"Tembalang, Semarang",2,1,,1,73,50,475,0.475,
Rumah,"Tembalang, Semarang",2,1,1,1,79,50,475,0.475,
Rumah,"Mijen, Semarang",2,1,,1,120,50,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,,1,125,50,475,0.475,
Rumah,"Tembalang, Semarang",2,1,1,1,79,54,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,,1,65,55,475,0.475,
Rumah,"Semarang Timur, Semarang",3,1,2,2,84,55,475,0.475,
Rumah,"Pedurungan, Semarang",3,1,1,1,80,58,475,0.475,
Rumah,"Ngaliyan, Semarang",2,1,,1,60,60,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,,1,65,60,475,0.475,
Rumah,"Semarang Timur, Semarang",2,1,1,1,65,60,475,0.475,
Rumah,"Tembalang, Semarang",3,1,1,1,100,60,475,0.475,
Rumah,"Semarang Timur, Semarang",3,2,1,1,110,60,475,0.475,
Rumah,"Gunung Pati, Semarang",4,2,,1,120,60,475,0.475,
Rumah,"Tembalang, Semarang",2,1,1,1,30,62,475,0.475,
Rumah,"Banyumanik, Semarang",3,1,1,1,99,63,475,0.475,
Rumah,"Tembalang, Semarang",2,1,1,1,70,70,475,0.475,
Rumah,"Semarang Timur, Semarang",5,2,,1,94,70,475,0.475,
Rumah,"Banyumanik, Semarang",3,1,1,1,84,72,475,0.475,
Rumah,"Banyumanik, Semarang",2,1,1,1,78,78,475,0.475,
Rumah,"Pedurungan, Semarang",3,1,1,1,91,80,475,0.475,
Rumah,"Pedurungan, Semarang",2,1,1,1,50,84,475,0.475,
Rumah,"Banyumanik, Semarang",2,1,,1,102,90,475,0.475,
